problem,pRef_method,ps_budget,ps_population,metrics,depth,order
BT,ACO,5000,100,simplicity variance,0,2
BT,ACO,5000,100,simplicity variance,1,2
BT,ACO,5000,100,simplicity variance,1,1
BT,ACO,5000,100,simplicity variance,2,2
BT,ACO,5000,100,simplicity variance,2,1
BT,ACO,5000,100,simplicity variance,2,2
BT,ACO,5000,100,simplicity variance,2,2
BT,ACO,5000,100,simplicity variance estimated_atomicity,0,3
BT,ACO,5000,100,simplicity variance estimated_atomicity,1,8
BT,ACO,5000,100,simplicity variance estimated_atomicity,1,1
BT,ACO,5000,100,simplicity variance estimated_atomicity,2,1
BT,ACO,5000,100,simplicity variance estimated_atomicity,2,1
BT,ACO,5000,100,simplicity variance estimated_atomicity,2,1
BT,ACO,5000,100,simplicity variance estimated_atomicity,2,3
BT,ACO,5000,100,simplicity variance,0,2
BT,ACO,5000,100,simplicity variance,1,3
BT,ACO,5000,100,simplicity variance,1,2
BT,ACO,5000,100,simplicity variance,2,2
BT,ACO,5000,100,simplicity variance,2,2
BT,ACO,5000,100,simplicity variance,2,2
BT,ACO,5000,100,simplicity variance,2,2
BT,ACO,5000,100,simplicity variance,3,3
BT,ACO,5000,100,simplicity variance,3,4
BT,ACO,5000,100,simplicity variance,3,2
BT,ACO,5000,100,simplicity variance,3,1
BT,ACO,5000,100,simplicity variance,3,1
BT,ACO,5000,100,simplicity variance,3,2
BT,ACO,5000,100,simplicity variance,3,2
BT,ACO,5000,100,simplicity variance,3,2
BT,ACO,5000,100,simplicity variance estimated_atomicity,0,3
BT,ACO,5000,100,simplicity variance estimated_atomicity,1,1
BT,ACO,5000,100,simplicity variance estimated_atomicity,1,2
BT,ACO,5000,100,simplicity variance estimated_atomicity,2,3
BT,ACO,5000,100,simplicity variance estimated_atomicity,2,2
BT,ACO,5000,100,simplicity variance estimated_atomicity,2,2
BT,ACO,5000,100,simplicity variance estimated_atomicity,2,2
BT,ACO,5000,100,simplicity variance estimated_atomicity,3,16
BT,ACO,5000,100,simplicity variance estimated_atomicity,3,2
BT,ACO,5000,100,simplicity variance estimated_atomicity,3,2
BT,ACO,5000,100,simplicity variance estimated_atomicity,3,10
BT,ACO,5000,100,simplicity variance estimated_atomicity,3,2
BT,ACO,5000,100,simplicity variance estimated_atomicity,3,2
BT,ACO,5000,100,simplicity variance estimated_atomicity,3,3
BT,ACO,5000,100,simplicity variance estimated_atomicity,3,2
BT,ACO,5000,100,simplicity variance,0,3
BT,ACO,5000,100,simplicity variance,1,3
BT,ACO,5000,100,simplicity variance,1,3
BT,ACO,5000,100,simplicity variance,2,3
BT,ACO,5000,100,simplicity variance,2,2
BT,ACO,5000,100,simplicity variance,2,1
BT,ACO,5000,100,simplicity variance,2,1
BT,ACO,5000,100,simplicity variance,3,2
BT,ACO,5000,100,simplicity variance,3,2
BT,ACO,5000,100,simplicity variance,3,2
BT,ACO,5000,100,simplicity variance,3,1
BT,ACO,5000,100,simplicity variance,3,1
BT,ACO,5000,100,simplicity variance,3,1
BT,ACO,5000,100,simplicity variance,3,1
BT,ACO,5000,100,simplicity variance,4,3
BT,ACO,5000,100,simplicity variance,4,1
BT,ACO,5000,100,simplicity variance,4,2
BT,ACO,5000,100,simplicity variance,4,0
BT,ACO,5000,100,simplicity variance,4,2
BT,ACO,5000,100,simplicity variance,4,1
BT,ACO,5000,100,simplicity variance,4,2
BT,ACO,5000,100,simplicity variance,4,1
BT,ACO,5000,100,simplicity variance,4,1
BT,ACO,5000,100,simplicity variance,4,1
BT,ACO,5000,100,simplicity variance,4,2
BT,ACO,5000,100,simplicity variance,4,1
BT,ACO,5000,100,simplicity variance,4,2
BT,ACO,5000,100,simplicity variance estimated_atomicity,0,1
BT,ACO,5000,100,simplicity variance estimated_atomicity,1,3
BT,ACO,5000,100,simplicity variance estimated_atomicity,1,3
BT,ACO,5000,100,simplicity variance estimated_atomicity,2,2
BT,ACO,5000,100,simplicity variance estimated_atomicity,2,2
BT,ACO,5000,100,simplicity variance estimated_atomicity,2,2
BT,ACO,5000,100,simplicity variance estimated_atomicity,2,2
BT,ACO,5000,100,simplicity variance estimated_atomicity,3,15
BT,ACO,5000,100,simplicity variance estimated_atomicity,3,14
BT,ACO,5000,100,simplicity variance estimated_atomicity,3,2
BT,ACO,5000,100,simplicity variance estimated_atomicity,3,1
BT,ACO,5000,100,simplicity variance estimated_atomicity,3,2
BT,ACO,5000,100,simplicity variance estimated_atomicity,3,1
BT,ACO,5000,100,simplicity variance estimated_atomicity,3,2
BT,ACO,5000,100,simplicity variance estimated_atomicity,3,2
BT,ACO,5000,100,simplicity variance estimated_atomicity,4,2
BT,ACO,5000,100,simplicity variance estimated_atomicity,4,7
BT,ACO,5000,100,simplicity variance estimated_atomicity,4,2
BT,ACO,5000,100,simplicity variance estimated_atomicity,4,1
BT,ACO,5000,100,simplicity variance estimated_atomicity,4,2
BT,ACO,5000,100,simplicity variance estimated_atomicity,4,1
BT,ACO,5000,100,simplicity variance estimated_atomicity,4,2
BT,ACO,5000,100,simplicity variance estimated_atomicity,4,2
BT,ACO,5000,100,simplicity variance estimated_atomicity,4,3
BT,ACO,5000,100,simplicity variance estimated_atomicity,4,2
BT,ACO,5000,100,simplicity variance estimated_atomicity,4,2
BT,ACO,5000,100,simplicity variance estimated_atomicity,4,2
BT,ACO,5000,100,simplicity variance estimated_atomicity,4,2
BT,ACO,5000,100,simplicity variance estimated_atomicity,4,2
BT,BBO,5000,100,simplicity variance,0,3
BT,BBO,5000,100,simplicity variance,1,2
BT,BBO,5000,100,simplicity variance,1,1
BT,BBO,5000,100,simplicity variance,2,1
BT,BBO,5000,100,simplicity variance,2,3
BT,BBO,5000,100,simplicity variance,2,2
BT,BBO,5000,100,simplicity variance,2,3
BT,BBO,5000,100,simplicity variance estimated_atomicity,0,2
BT,BBO,5000,100,simplicity variance estimated_atomicity,1,3
BT,BBO,5000,100,simplicity variance estimated_atomicity,1,1
BT,BBO,5000,100,simplicity variance estimated_atomicity,2,26
BT,BBO,5000,100,simplicity variance estimated_atomicity,2,2
BT,BBO,5000,100,simplicity variance estimated_atomicity,2,3
BT,BBO,5000,100,simplicity variance estimated_atomicity,2,4
BT,BBO,5000,100,simplicity variance,0,4
BT,BBO,5000,100,simplicity variance,1,1
BT,BBO,5000,100,simplicity variance,1,3
BT,BBO,5000,100,simplicity variance,2,2
BT,BBO,5000,100,simplicity variance,2,1
BT,BBO,5000,100,simplicity variance,2,3
BT,BBO,5000,100,simplicity variance,2,3
BT,BBO,5000,100,simplicity variance,3,1
BT,BBO,5000,100,simplicity variance,3,1
BT,BBO,5000,100,simplicity variance,3,2
BT,BBO,5000,100,simplicity variance,3,2
BT,BBO,5000,100,simplicity variance,3,3
BT,BBO,5000,100,simplicity variance,3,2
BT,BBO,5000,100,simplicity variance,3,1
BT,BBO,5000,100,simplicity variance,3,2
BT,BBO,5000,100,simplicity variance estimated_atomicity,0,2
BT,BBO,5000,100,simplicity variance estimated_atomicity,1,3
BT,BBO,5000,100,simplicity variance estimated_atomicity,1,2
BT,BBO,5000,100,simplicity variance estimated_atomicity,2,2
BT,BBO,5000,100,simplicity variance estimated_atomicity,2,1
BT,BBO,5000,100,simplicity variance estimated_atomicity,2,14
BT,BBO,5000,100,simplicity variance estimated_atomicity,2,2
BT,BBO,5000,100,simplicity variance estimated_atomicity,3,2
BT,BBO,5000,100,simplicity variance estimated_atomicity,3,1
BT,BBO,5000,100,simplicity variance estimated_atomicity,3,2
BT,BBO,5000,100,simplicity variance estimated_atomicity,3,1
BT,BBO,5000,100,simplicity variance estimated_atomicity,3,4
BT,BBO,5000,100,simplicity variance estimated_atomicity,3,1
BT,BBO,5000,100,simplicity variance estimated_atomicity,3,2
BT,BBO,5000,100,simplicity variance estimated_atomicity,3,2
BT,BBO,5000,100,simplicity variance,0,3
BT,BBO,5000,100,simplicity variance,1,2
BT,BBO,5000,100,simplicity variance,1,4
BT,BBO,5000,100,simplicity variance,2,5
BT,BBO,5000,100,simplicity variance,2,3
BT,BBO,5000,100,simplicity variance,2,4
BT,BBO,5000,100,simplicity variance,2,2
BT,BBO,5000,100,simplicity variance,3,1
BT,BBO,5000,100,simplicity variance,3,0
BT,BBO,5000,100,simplicity variance,3,3
BT,BBO,5000,100,simplicity variance,3,3
BT,BBO,5000,100,simplicity variance,3,2
BT,BBO,5000,100,simplicity variance,3,2
BT,BBO,5000,100,simplicity variance,3,2
BT,BBO,5000,100,simplicity variance,3,2
BT,BBO,5000,100,simplicity variance,4,0
BT,BBO,5000,100,simplicity variance,4,2
BT,BBO,5000,100,simplicity variance,4,0
BT,BBO,5000,100,simplicity variance,4,2
BT,BBO,5000,100,simplicity variance,4,3
BT,BBO,5000,100,simplicity variance,4,2
BT,BBO,5000,100,simplicity variance,4,1
BT,BBO,5000,100,simplicity variance,4,1
BT,BBO,5000,100,simplicity variance,4,1
BT,BBO,5000,100,simplicity variance,4,1
BT,BBO,5000,100,simplicity variance,4,1
BT,BBO,5000,100,simplicity variance,4,1
BT,BBO,5000,100,simplicity variance,4,3
BT,BBO,5000,100,simplicity variance,4,1
BT,BBO,5000,100,simplicity variance,4,3
BT,BBO,5000,100,simplicity variance estimated_atomicity,0,2
BT,BBO,5000,100,simplicity variance estimated_atomicity,1,3
BT,BBO,5000,100,simplicity variance estimated_atomicity,1,3
BT,BBO,5000,100,simplicity variance estimated_atomicity,2,2
BT,BBO,5000,100,simplicity variance estimated_atomicity,2,3
BT,BBO,5000,100,simplicity variance estimated_atomicity,2,4
BT,BBO,5000,100,simplicity variance estimated_atomicity,2,2
BT,BBO,5000,100,simplicity variance estimated_atomicity,3,2
BT,BBO,5000,100,simplicity variance estimated_atomicity,3,2
BT,BBO,5000,100,simplicity variance estimated_atomicity,3,15
BT,BBO,5000,100,simplicity variance estimated_atomicity,3,2
BT,BBO,5000,100,simplicity variance estimated_atomicity,3,19
BT,BBO,5000,100,simplicity variance estimated_atomicity,3,2
BT,BBO,5000,100,simplicity variance estimated_atomicity,3,2
BT,BBO,5000,100,simplicity variance estimated_atomicity,3,2
BT,BBO,5000,100,simplicity variance estimated_atomicity,4,2
BT,BBO,5000,100,simplicity variance estimated_atomicity,4,1
BT,BBO,5000,100,simplicity variance estimated_atomicity,4,28
BT,BBO,5000,100,simplicity variance estimated_atomicity,4,31
BT,BBO,5000,100,simplicity variance estimated_atomicity,4,1
BT,BBO,5000,100,simplicity variance estimated_atomicity,4,14
BT,BBO,5000,100,simplicity variance estimated_atomicity,4,16
BT,BBO,5000,100,simplicity variance estimated_atomicity,4,2
BT,BBO,5000,100,simplicity variance estimated_atomicity,4,1
BT,BBO,5000,100,simplicity variance estimated_atomicity,4,17
BT,BBO,5000,100,simplicity variance estimated_atomicity,4,8
BT,BBO,5000,100,simplicity variance estimated_atomicity,4,1
BT,BBO,5000,100,simplicity variance estimated_atomicity,4,2
BT,BBO,5000,100,simplicity variance estimated_atomicity,4,2
BT,BBO,5000,100,simplicity variance estimated_atomicity,4,2
BT,BBO,5000,100,simplicity variance estimated_atomicity,4,2
BT,BRO,5000,100,simplicity variance,0,1
BT,BRO,5000,100,simplicity variance,1,3
BT,BRO,5000,100,simplicity variance,1,2
BT,BRO,5000,100,simplicity variance,2,2
BT,BRO,5000,100,simplicity variance,2,1
BT,BRO,5000,100,simplicity variance,2,1
BT,BRO,5000,100,simplicity variance,2,1
BT,BRO,5000,100,simplicity variance estimated_atomicity,0,6
BT,BRO,5000,100,simplicity variance estimated_atomicity,1,1
BT,BRO,5000,100,simplicity variance estimated_atomicity,1,5
BT,BRO,5000,100,simplicity variance estimated_atomicity,2,5
BT,BRO,5000,100,simplicity variance estimated_atomicity,2,2
BT,BRO,5000,100,simplicity variance estimated_atomicity,2,3
BT,BRO,5000,100,simplicity variance estimated_atomicity,2,4
BT,BRO,5000,100,simplicity variance,0,1
BT,BRO,5000,100,simplicity variance,1,1
BT,BRO,5000,100,simplicity variance,1,1
BT,BRO,5000,100,simplicity variance,2,1
BT,BRO,5000,100,simplicity variance,2,3
BT,BRO,5000,100,simplicity variance,2,2
BT,BRO,5000,100,simplicity variance,2,2
BT,BRO,5000,100,simplicity variance,3,3
BT,BRO,5000,100,simplicity variance,3,2
BT,BRO,5000,100,simplicity variance,3,1
BT,BRO,5000,100,simplicity variance,3,2
BT,BRO,5000,100,simplicity variance,3,2
BT,BRO,5000,100,simplicity variance,3,0
BT,BRO,5000,100,simplicity variance,3,1
BT,BRO,5000,100,simplicity variance,3,1
BT,BRO,5000,100,simplicity variance estimated_atomicity,0,3
BT,BRO,5000,100,simplicity variance estimated_atomicity,1,1
BT,BRO,5000,100,simplicity variance estimated_atomicity,1,2
BT,BRO,5000,100,simplicity variance estimated_atomicity,2,2
BT,BRO,5000,100,simplicity variance estimated_atomicity,2,2
BT,BRO,5000,100,simplicity variance estimated_atomicity,2,2
BT,BRO,5000,100,simplicity variance estimated_atomicity,2,7
BT,BRO,5000,100,simplicity variance estimated_atomicity,3,1
BT,BRO,5000,100,simplicity variance estimated_atomicity,3,5
BT,BRO,5000,100,simplicity variance estimated_atomicity,3,1
BT,BRO,5000,100,simplicity variance estimated_atomicity,3,7
BT,BRO,5000,100,simplicity variance estimated_atomicity,3,1
BT,BRO,5000,100,simplicity variance estimated_atomicity,3,2
BT,BRO,5000,100,simplicity variance estimated_atomicity,3,1
BT,BRO,5000,100,simplicity variance estimated_atomicity,3,4
BT,BRO,5000,100,simplicity variance,0,4
BT,BRO,5000,100,simplicity variance,1,2
BT,BRO,5000,100,simplicity variance,1,1
BT,BRO,5000,100,simplicity variance,2,2
BT,BRO,5000,100,simplicity variance,2,3
BT,BRO,5000,100,simplicity variance,2,2
BT,BRO,5000,100,simplicity variance,2,3
BT,BRO,5000,100,simplicity variance,3,2
BT,BRO,5000,100,simplicity variance,3,1
BT,BRO,5000,100,simplicity variance,3,1
BT,BRO,5000,100,simplicity variance,3,3
BT,BRO,5000,100,simplicity variance,3,2
BT,BRO,5000,100,simplicity variance,3,1
BT,BRO,5000,100,simplicity variance,3,1
BT,BRO,5000,100,simplicity variance,3,1
BT,BRO,5000,100,simplicity variance,4,3
BT,BRO,5000,100,simplicity variance,4,2
BT,BRO,5000,100,simplicity variance,4,1
BT,BRO,5000,100,simplicity variance,4,3
BT,BRO,5000,100,simplicity variance,4,2
BT,BRO,5000,100,simplicity variance,4,1
BT,BRO,5000,100,simplicity variance,4,1
BT,BRO,5000,100,simplicity variance,4,0
BT,BRO,5000,100,simplicity variance,4,1
BT,BRO,5000,100,simplicity variance,4,1
BT,BRO,5000,100,simplicity variance,4,0
BT,BRO,5000,100,simplicity variance,4,3
BT,BRO,5000,100,simplicity variance,4,2
BT,BRO,5000,100,simplicity variance,4,2
BT,BRO,5000,100,simplicity variance,4,1
BT,BRO,5000,100,simplicity variance,4,1
BT,BRO,5000,100,simplicity variance estimated_atomicity,0,9
BT,BRO,5000,100,simplicity variance estimated_atomicity,1,8
BT,BRO,5000,100,simplicity variance estimated_atomicity,1,2
BT,BRO,5000,100,simplicity variance estimated_atomicity,2,8
BT,BRO,5000,100,simplicity variance estimated_atomicity,2,6
BT,BRO,5000,100,simplicity variance estimated_atomicity,2,1
BT,BRO,5000,100,simplicity variance estimated_atomicity,2,3
BT,BRO,5000,100,simplicity variance estimated_atomicity,3,3
BT,BRO,5000,100,simplicity variance estimated_atomicity,3,1
BT,BRO,5000,100,simplicity variance estimated_atomicity,3,4
BT,BRO,5000,100,simplicity variance estimated_atomicity,3,7
BT,BRO,5000,100,simplicity variance estimated_atomicity,3,3
BT,BRO,5000,100,simplicity variance estimated_atomicity,3,2
BT,BRO,5000,100,simplicity variance estimated_atomicity,3,5
BT,BRO,5000,100,simplicity variance estimated_atomicity,3,2
BT,BRO,5000,100,simplicity variance estimated_atomicity,4,1
BT,BRO,5000,100,simplicity variance estimated_atomicity,4,2
BT,BRO,5000,100,simplicity variance estimated_atomicity,4,6
BT,BRO,5000,100,simplicity variance estimated_atomicity,4,2
BT,BRO,5000,100,simplicity variance estimated_atomicity,4,5
BT,BRO,5000,100,simplicity variance estimated_atomicity,4,1
BT,BRO,5000,100,simplicity variance estimated_atomicity,4,1
BT,BRO,5000,100,simplicity variance estimated_atomicity,4,4
BT,BRO,5000,100,simplicity variance estimated_atomicity,4,1
BT,BRO,5000,100,simplicity variance estimated_atomicity,4,2
BT,BRO,5000,100,simplicity variance estimated_atomicity,4,3
BT,BRO,5000,100,simplicity variance estimated_atomicity,4,1
BT,BRO,5000,100,simplicity variance estimated_atomicity,4,2
BT,BRO,5000,100,simplicity variance estimated_atomicity,4,2
BT,BRO,5000,100,simplicity variance estimated_atomicity,4,4
BT,BRO,5000,100,simplicity variance estimated_atomicity,4,5
BT,CRO,5000,100,simplicity variance,0,2
BT,CRO,5000,100,simplicity variance,1,4
BT,CRO,5000,100,simplicity variance,1,3
BT,CRO,5000,100,simplicity variance,2,5
BT,CRO,5000,100,simplicity variance,2,4
BT,CRO,5000,100,simplicity variance,2,1
BT,CRO,5000,100,simplicity variance,2,1
BT,CRO,5000,100,simplicity variance estimated_atomicity,0,2
BT,CRO,5000,100,simplicity variance estimated_atomicity,1,1
BT,CRO,5000,100,simplicity variance estimated_atomicity,1,3
BT,CRO,5000,100,simplicity variance estimated_atomicity,2,25
BT,CRO,5000,100,simplicity variance estimated_atomicity,2,2
BT,CRO,5000,100,simplicity variance estimated_atomicity,2,9
BT,CRO,5000,100,simplicity variance estimated_atomicity,2,2
BT,CRO,5000,100,simplicity variance,0,3
BT,CRO,5000,100,simplicity variance,1,2
BT,CRO,5000,100,simplicity variance,1,1
BT,CRO,5000,100,simplicity variance,2,4
BT,CRO,5000,100,simplicity variance,2,2
BT,CRO,5000,100,simplicity variance,2,3
BT,CRO,5000,100,simplicity variance,2,2
BT,CRO,5000,100,simplicity variance,3,2
BT,CRO,5000,100,simplicity variance,3,3
BT,CRO,5000,100,simplicity variance,3,4
BT,CRO,5000,100,simplicity variance,3,2
BT,CRO,5000,100,simplicity variance,3,4
BT,CRO,5000,100,simplicity variance,3,1
BT,CRO,5000,100,simplicity variance,3,1
BT,CRO,5000,100,simplicity variance,3,2
BT,CRO,5000,100,simplicity variance estimated_atomicity,0,1
BT,CRO,5000,100,simplicity variance estimated_atomicity,1,2
BT,CRO,5000,100,simplicity variance estimated_atomicity,1,2
BT,CRO,5000,100,simplicity variance estimated_atomicity,2,1
BT,CRO,5000,100,simplicity variance estimated_atomicity,2,3
BT,CRO,5000,100,simplicity variance estimated_atomicity,2,1
BT,CRO,5000,100,simplicity variance estimated_atomicity,2,3
BT,CRO,5000,100,simplicity variance estimated_atomicity,3,26
BT,CRO,5000,100,simplicity variance estimated_atomicity,3,3
BT,CRO,5000,100,simplicity variance estimated_atomicity,3,7
BT,CRO,5000,100,simplicity variance estimated_atomicity,3,1
BT,CRO,5000,100,simplicity variance estimated_atomicity,3,2
BT,CRO,5000,100,simplicity variance estimated_atomicity,3,1
BT,CRO,5000,100,simplicity variance estimated_atomicity,3,2
BT,CRO,5000,100,simplicity variance estimated_atomicity,3,2
BT,CRO,5000,100,simplicity variance,0,2
BT,CRO,5000,100,simplicity variance,1,2
BT,CRO,5000,100,simplicity variance,1,2
BT,CRO,5000,100,simplicity variance,2,1
BT,CRO,5000,100,simplicity variance,2,2
BT,CRO,5000,100,simplicity variance,2,1
BT,CRO,5000,100,simplicity variance,2,1
BT,CRO,5000,100,simplicity variance,3,7
BT,CRO,5000,100,simplicity variance,3,2
BT,CRO,5000,100,simplicity variance,3,3
BT,CRO,5000,100,simplicity variance,3,2
BT,CRO,5000,100,simplicity variance,3,2
BT,CRO,5000,100,simplicity variance,3,0
BT,CRO,5000,100,simplicity variance,3,1
BT,CRO,5000,100,simplicity variance,3,1
BT,CRO,5000,100,simplicity variance,4,4
BT,CRO,5000,100,simplicity variance,4,4
BT,CRO,5000,100,simplicity variance,4,5
BT,CRO,5000,100,simplicity variance,4,1
BT,CRO,5000,100,simplicity variance,4,0
BT,CRO,5000,100,simplicity variance,4,1
BT,CRO,5000,100,simplicity variance,4,0
BT,CRO,5000,100,simplicity variance,4,2
BT,CRO,5000,100,simplicity variance,4,2
BT,CRO,5000,100,simplicity variance,4,1
BT,CRO,5000,100,simplicity variance,4,1
BT,CRO,5000,100,simplicity variance,4,2
BT,CRO,5000,100,simplicity variance,4,1
BT,CRO,5000,100,simplicity variance,4,1
BT,CRO,5000,100,simplicity variance,4,2
BT,CRO,5000,100,simplicity variance estimated_atomicity,0,4
BT,CRO,5000,100,simplicity variance estimated_atomicity,1,12
BT,CRO,5000,100,simplicity variance estimated_atomicity,1,1
BT,CRO,5000,100,simplicity variance estimated_atomicity,2,16
BT,CRO,5000,100,simplicity variance estimated_atomicity,2,2
BT,CRO,5000,100,simplicity variance estimated_atomicity,2,3
BT,CRO,5000,100,simplicity variance estimated_atomicity,2,2
BT,CRO,5000,100,simplicity variance estimated_atomicity,3,11
BT,CRO,5000,100,simplicity variance estimated_atomicity,3,3
BT,CRO,5000,100,simplicity variance estimated_atomicity,3,2
BT,CRO,5000,100,simplicity variance estimated_atomicity,3,1
BT,CRO,5000,100,simplicity variance estimated_atomicity,3,1
BT,CRO,5000,100,simplicity variance estimated_atomicity,3,2
BT,CRO,5000,100,simplicity variance estimated_atomicity,3,1
BT,CRO,5000,100,simplicity variance estimated_atomicity,3,1
BT,CRO,5000,100,simplicity variance estimated_atomicity,4,20
BT,CRO,5000,100,simplicity variance estimated_atomicity,4,8
BT,CRO,5000,100,simplicity variance estimated_atomicity,4,7
BT,CRO,5000,100,simplicity variance estimated_atomicity,4,2
BT,CRO,5000,100,simplicity variance estimated_atomicity,4,2
BT,CRO,5000,100,simplicity variance estimated_atomicity,4,2
BT,CRO,5000,100,simplicity variance estimated_atomicity,4,0
BT,CRO,5000,100,simplicity variance estimated_atomicity,4,2
BT,CRO,5000,100,simplicity variance estimated_atomicity,4,2
BT,CRO,5000,100,simplicity variance estimated_atomicity,4,2
BT,CRO,5000,100,simplicity variance estimated_atomicity,4,2
BT,CRO,5000,100,simplicity variance estimated_atomicity,4,2
BT,CRO,5000,100,simplicity variance estimated_atomicity,4,1
BT,CRO,5000,100,simplicity variance estimated_atomicity,4,1
BT,CRO,5000,100,simplicity variance estimated_atomicity,4,2
BT,CRO,5000,100,simplicity variance estimated_atomicity,4,2
BT,PSO,5000,100,simplicity variance,0,4
BT,PSO,5000,100,simplicity variance,1,2
BT,PSO,5000,100,simplicity variance,1,1
BT,PSO,5000,100,simplicity variance,2,2
BT,PSO,5000,100,simplicity variance,2,2
BT,PSO,5000,100,simplicity variance,2,2
BT,PSO,5000,100,simplicity variance,2,1
BT,PSO,5000,100,simplicity variance estimated_atomicity,0,2
BT,PSO,5000,100,simplicity variance estimated_atomicity,1,17
BT,PSO,5000,100,simplicity variance estimated_atomicity,1,2
BT,PSO,5000,100,simplicity variance estimated_atomicity,2,18
BT,PSO,5000,100,simplicity variance estimated_atomicity,2,1
BT,PSO,5000,100,simplicity variance estimated_atomicity,2,4
BT,PSO,5000,100,simplicity variance estimated_atomicity,2,4
BT,PSO,5000,100,simplicity variance,0,2
BT,PSO,5000,100,simplicity variance,1,6
BT,PSO,5000,100,simplicity variance,1,3
BT,PSO,5000,100,simplicity variance,2,4
BT,PSO,5000,100,simplicity variance,2,2
BT,PSO,5000,100,simplicity variance,2,3
BT,PSO,5000,100,simplicity variance,2,3
BT,PSO,5000,100,simplicity variance,3,2
BT,PSO,5000,100,simplicity variance,3,4
BT,PSO,5000,100,simplicity variance,3,2
BT,PSO,5000,100,simplicity variance,3,1
BT,PSO,5000,100,simplicity variance,3,3
BT,PSO,5000,100,simplicity variance,3,2
BT,PSO,5000,100,simplicity variance,3,1
BT,PSO,5000,100,simplicity variance,3,1
BT,PSO,5000,100,simplicity variance estimated_atomicity,0,1
BT,PSO,5000,100,simplicity variance estimated_atomicity,1,3
BT,PSO,5000,100,simplicity variance estimated_atomicity,1,3
BT,PSO,5000,100,simplicity variance estimated_atomicity,2,29
BT,PSO,5000,100,simplicity variance estimated_atomicity,2,2
BT,PSO,5000,100,simplicity variance estimated_atomicity,2,2
BT,PSO,5000,100,simplicity variance estimated_atomicity,2,4
BT,PSO,5000,100,simplicity variance estimated_atomicity,3,7
BT,PSO,5000,100,simplicity variance estimated_atomicity,3,7
BT,PSO,5000,100,simplicity variance estimated_atomicity,3,10
BT,PSO,5000,100,simplicity variance estimated_atomicity,3,2
BT,PSO,5000,100,simplicity variance estimated_atomicity,3,1
BT,PSO,5000,100,simplicity variance estimated_atomicity,3,4
BT,PSO,5000,100,simplicity variance estimated_atomicity,3,1
BT,PSO,5000,100,simplicity variance estimated_atomicity,3,2
BT,PSO,5000,100,simplicity variance,0,2
BT,PSO,5000,100,simplicity variance,1,3
BT,PSO,5000,100,simplicity variance,1,2
BT,PSO,5000,100,simplicity variance,2,3
BT,PSO,5000,100,simplicity variance,2,2
BT,PSO,5000,100,simplicity variance,2,2
BT,PSO,5000,100,simplicity variance,2,2
BT,PSO,5000,100,simplicity variance,3,4
BT,PSO,5000,100,simplicity variance,3,6
BT,PSO,5000,100,simplicity variance,3,3
BT,PSO,5000,100,simplicity variance,3,2
BT,PSO,5000,100,simplicity variance,3,1
BT,PSO,5000,100,simplicity variance,3,2
BT,PSO,5000,100,simplicity variance,3,2
BT,PSO,5000,100,simplicity variance,3,2
BT,PSO,5000,100,simplicity variance,4,1
BT,PSO,5000,100,simplicity variance,4,3
BT,PSO,5000,100,simplicity variance,4,5
BT,PSO,5000,100,simplicity variance,4,0
BT,PSO,5000,100,simplicity variance,4,3
BT,PSO,5000,100,simplicity variance,4,1
BT,PSO,5000,100,simplicity variance,4,2
BT,PSO,5000,100,simplicity variance,4,1
BT,PSO,5000,100,simplicity variance,4,1
BT,PSO,5000,100,simplicity variance,4,3
BT,PSO,5000,100,simplicity variance,4,3
BT,PSO,5000,100,simplicity variance,4,1
BT,PSO,5000,100,simplicity variance,4,1
BT,PSO,5000,100,simplicity variance,4,2
BT,PSO,5000,100,simplicity variance,4,2
BT,PSO,5000,100,simplicity variance,4,3
BT,PSO,5000,100,simplicity variance estimated_atomicity,0,1
BT,PSO,5000,100,simplicity variance estimated_atomicity,1,3
BT,PSO,5000,100,simplicity variance estimated_atomicity,1,3
BT,PSO,5000,100,simplicity variance estimated_atomicity,2,10
BT,PSO,5000,100,simplicity variance estimated_atomicity,2,3
BT,PSO,5000,100,simplicity variance estimated_atomicity,2,1
BT,PSO,5000,100,simplicity variance estimated_atomicity,2,3
BT,PSO,5000,100,simplicity variance estimated_atomicity,3,33
BT,PSO,5000,100,simplicity variance estimated_atomicity,3,24
BT,PSO,5000,100,simplicity variance estimated_atomicity,3,2
BT,PSO,5000,100,simplicity variance estimated_atomicity,3,1
BT,PSO,5000,100,simplicity variance estimated_atomicity,3,2
BT,PSO,5000,100,simplicity variance estimated_atomicity,3,2
BT,PSO,5000,100,simplicity variance estimated_atomicity,3,2
BT,PSO,5000,100,simplicity variance estimated_atomicity,3,2
BT,PSO,5000,100,simplicity variance estimated_atomicity,4,4
BT,PSO,5000,100,simplicity variance estimated_atomicity,4,2
BT,PSO,5000,100,simplicity variance estimated_atomicity,4,9
BT,PSO,5000,100,simplicity variance estimated_atomicity,4,15
BT,PSO,5000,100,simplicity variance estimated_atomicity,4,4
BT,PSO,5000,100,simplicity variance estimated_atomicity,4,1
BT,PSO,5000,100,simplicity variance estimated_atomicity,4,9
BT,PSO,5000,100,simplicity variance estimated_atomicity,4,2
BT,PSO,5000,100,simplicity variance estimated_atomicity,4,2
BT,PSO,5000,100,simplicity variance estimated_atomicity,4,9
BT,PSO,5000,100,simplicity variance estimated_atomicity,4,1
