total_ps_budget,island_amount,pRef_origin_method,miner_algorith,population_size,ps_budget_per_run,mined_count,target_count,found_count,uses_custom_crowding_operator,runtime
continuous,2 5 10 20,GA SA uniform,MOEAD NSGAII NSGAIII,continuous,continuous,continuous,continuous,continuous,False True,continuous
,,,,,,,,,,
10000.0,5,uniform,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,36.247509717941284
10000.0,5,uniform,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,28.90497398376465
10000.0,5,uniform,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,27.19166922569275
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,1.0,False,44.525248527526855
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,1.0,False,35.77151131629944
10000.0,5,uniform,MOEAD,500.0,1000.0,250.0,30.0,3.0,False,35.19986128807068
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,1.0,True,35.280611515045166
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,2.0,True,46.47036075592041
10000.0,5,uniform,MOEAD,500.0,1000.0,250.0,30.0,4.0,True,49.73819065093994
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,5.0,False,82.97312903404236
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,6.0,False,77.52830004692078
10000.0,5,uniform,NSGAII,500.0,1000.0,185.0,30.0,2.0,False,89.85119795799255
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,9.0,True,82.26497387886047
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,8.0,True,84.63736081123352
10000.0,5,uniform,NSGAII,500.0,1000.0,187.0,30.0,4.0,True,81.28784799575806
10000.0,5,uniform,NSGAIII,100.0,1000.0,50.0,30.0,2.0,False,86.88201951980591
10000.0,5,uniform,NSGAIII,200.0,1000.0,50.0,30.0,1.0,False,82.3335771560669
10000.0,5,uniform,NSGAIII,500.0,1000.0,43.0,30.0,0.0,False,85.13292288780212
10000.0,5,uniform,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,86.8758134841919
10000.0,5,uniform,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,82.3826265335083
10000.0,5,uniform,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,83.25104594230652
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,1.0,False,90.19020390510559
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,1.0,False,86.92360615730286
10000.0,5,uniform,MOEAD,500.0,1000.0,250.0,30.0,1.0,False,86.92687487602234
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,2.0,True,86.88430142402649
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,2.0,True,86.97027111053467
10000.0,5,uniform,MOEAD,500.0,1000.0,250.0,30.0,2.0,True,83.88708734512329
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,3.0,False,20.037254810333252
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,3.0,False,16.1647207736969
10000.0,5,GA,NSGAII,500.0,1000.0,132.0,30.0,1.0,False,15.169506788253784
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,1.0,True,20.852626085281372
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,1.0,True,16.31540608406067
10000.0,5,GA,NSGAII,500.0,1000.0,127.0,30.0,2.0,True,16.138203620910645
10000.0,5,GA,NSGAIII,100.0,1000.0,48.0,30.0,0.0,False,17.571019887924194
10000.0,5,GA,NSGAIII,200.0,1000.0,55.0,30.0,2.0,False,14.833089113235474
10000.0,5,GA,NSGAIII,500.0,1000.0,35.0,30.0,0.0,False,15.011309385299683
10000.0,5,GA,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,16.614680767059326
10000.0,5,GA,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,14.493249416351318
10000.0,5,GA,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,14.313177347183228
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,24.00593066215515
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,21.673201322555542
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,21.12382197380066
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,24.135502576828003
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,27.778078079223633
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,27.59129524230957
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,2.0,False,32.23983860015869
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,2.0,False,40.275859117507935
10000.0,5,GA,NSGAII,500.0,1000.0,143.0,30.0,2.0,False,40.05647420883179
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,2.0,True,50.85922312736511
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,2.0,True,41.695024728775024
10000.0,5,GA,NSGAII,500.0,1000.0,119.0,30.0,1.0,True,48.095109939575195
10000.0,5,GA,NSGAIII,100.0,1000.0,46.0,30.0,3.0,False,38.09548997879028
10000.0,5,GA,NSGAIII,200.0,1000.0,52.0,30.0,1.0,False,42.84143662452698
10000.0,5,GA,NSGAIII,500.0,1000.0,42.0,30.0,1.0,False,43.985013246536255
10000.0,5,GA,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,43.41392374038696
10000.0,5,GA,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,39.095072507858276
10000.0,5,GA,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,36.13404870033264
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,55.75456261634827
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,50.98173952102661
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,47.78991675376892
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,45.635602951049805
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,43.24710559844971
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,50.931684255599976
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,1.0,False,119.52564430236816
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,1.0,False,84.74723410606384
10000.0,5,GA,NSGAII,500.0,1000.0,94.0,30.0,1.0,False,80.81165766716003
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,3.0,True,158.06303906440735
10000.0,5,GA,NSGAII,200.0,1000.0,89.0,30.0,1.0,True,93.21633815765381
10000.0,5,GA,NSGAII,500.0,1000.0,87.0,30.0,1.0,True,77.87595200538635
10000.0,5,GA,NSGAIII,100.0,1000.0,47.0,30.0,2.0,False,119.0161783695221
10000.0,5,GA,NSGAIII,200.0,1000.0,60.0,30.0,3.0,False,83.23535752296448
10000.0,5,GA,NSGAIII,500.0,1000.0,51.0,30.0,1.0,False,77.17612671852112
10000.0,5,GA,NSGAIII,100.0,1000.0,49.0,30.0,1.0,True,121.96943974494934
10000.0,5,GA,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,74.81414127349854
10000.0,5,GA,NSGAIII,500.0,1000.0,87.0,30.0,0.0,True,65.89087057113647
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,81.97155928611755
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,71.21189022064209
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,53.23763966560364
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,52.29059982299805
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,87.80002617835999
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,92.81063079833984
10000.0,5,SA,NSGAII,100.0,1000.0,50.0,30.0,0.0,False,17.534189701080322
10000.0,5,SA,NSGAII,200.0,1000.0,65.0,30.0,0.0,False,14.082395553588867
10000.0,5,SA,NSGAII,500.0,1000.0,54.0,30.0,0.0,False,13.80968189239502
10000.0,5,SA,NSGAII,100.0,1000.0,50.0,30.0,0.0,True,14.271539449691772
10000.0,5,SA,NSGAII,200.0,1000.0,59.0,30.0,0.0,True,13.177397012710571
10000.0,5,SA,NSGAII,500.0,1000.0,51.0,30.0,0.0,True,14.466084957122803
10000.0,5,SA,NSGAIII,100.0,1000.0,31.0,30.0,0.0,False,16.428990602493286
10000.0,5,SA,NSGAIII,200.0,1000.0,30.0,30.0,0.0,False,14.765873908996582
10000.0,5,SA,NSGAIII,500.0,1000.0,24.0,30.0,0.0,False,13.899218082427979
10000.0,5,SA,NSGAIII,100.0,1000.0,50.0,30.0,1.0,True,13.955267429351807
10000.0,5,SA,NSGAIII,200.0,1000.0,72.0,30.0,0.0,True,12.977527618408203
10000.0,5,SA,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,13.316638946533203
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,20.38003134727478
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,19.572919845581055
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,18.945611238479614
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,20.552304983139038
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,20.275655508041382
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,19.685549020767212
10000.0,5,SA,NSGAII,100.0,1000.0,50.0,30.0,0.0,False,30.803473711013794
10000.0,5,SA,NSGAII,200.0,1000.0,73.0,30.0,0.0,False,25.12832474708557
10000.0,5,SA,NSGAII,500.0,1000.0,66.0,30.0,0.0,False,25.53716230392456
10000.0,5,SA,NSGAII,100.0,1000.0,50.0,30.0,1.0,True,42.184061765670776
10000.0,5,SA,NSGAII,200.0,1000.0,76.0,30.0,1.0,True,38.35403394699097
10000.0,5,SA,NSGAII,500.0,1000.0,62.0,30.0,0.0,True,32.09344172477722
10000.0,5,SA,NSGAIII,100.0,1000.0,31.0,30.0,0.0,False,35.4111647605896
10000.0,5,SA,NSGAIII,200.0,1000.0,31.0,30.0,0.0,False,30.054905891418457
10000.0,5,SA,NSGAIII,500.0,1000.0,26.0,30.0,0.0,False,33.68560981750488
10000.0,5,SA,NSGAIII,100.0,1000.0,46.0,30.0,0.0,True,39.002854347229004
10000.0,5,SA,NSGAIII,200.0,1000.0,71.0,30.0,0.0,True,36.573514223098755
10000.0,5,SA,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,36.048417806625366
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,36.94581413269043
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,40.958112478256226
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,38.637996435165405
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,37.08645248413086
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,41.917248249053955
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,46.28442740440369
10000.0,5,SA,NSGAII,100.0,1000.0,46.0,30.0,3.0,False,71.94606733322144
10000.0,5,SA,NSGAII,200.0,1000.0,40.0,30.0,1.0,False,63.878626108169556
10000.0,5,SA,NSGAII,500.0,1000.0,37.0,30.0,3.0,False,68.27701139450073
10000.0,5,SA,NSGAII,100.0,1000.0,48.0,30.0,5.0,True,64.49570536613464
10000.0,5,SA,NSGAII,200.0,1000.0,40.0,30.0,0.0,True,52.24982309341431
10000.0,5,SA,NSGAII,500.0,1000.0,35.0,30.0,1.0,True,59.62328505516052
10000.0,5,SA,NSGAIII,100.0,1000.0,30.0,30.0,2.0,False,62.758222579956055
10000.0,5,SA,NSGAIII,200.0,1000.0,33.0,30.0,4.0,False,57.479161500930786
10000.0,5,SA,NSGAIII,500.0,1000.0,22.0,30.0,2.0,False,51.47339415550232
10000.0,5,SA,NSGAIII,100.0,1000.0,42.0,30.0,0.0,True,53.84396195411682
10000.0,5,SA,NSGAIII,200.0,1000.0,47.0,30.0,0.0,True,51.10322594642639
10000.0,5,SA,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,50.9421067237854
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,43.28202986717224
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,39.2129967212677
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,43.21694540977478
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,36.79904389381409
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,40.2075719833374
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,33.989710569381714
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,7.0,False,30.16824221611023
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,4.0,False,23.92040514945984
10000.0,5,uniform,NSGAII,500.0,1000.0,161.0,30.0,5.0,False,24.701883792877197
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,8.0,True,19.744375944137573
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,5.0,True,20.363293170928955
10000.0,5,uniform,NSGAII,500.0,1000.0,183.0,30.0,6.0,True,19.908719539642334
10000.0,5,uniform,NSGAIII,100.0,1000.0,49.0,30.0,1.0,False,24.15145778656006
10000.0,5,uniform,NSGAIII,200.0,1000.0,47.0,30.0,0.0,False,25.298630714416504
10000.0,5,uniform,NSGAIII,500.0,1000.0,45.0,30.0,2.0,False,26.689200162887573
10000.0,5,uniform,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,24.4845552444458
10000.0,5,uniform,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,20.46827483177185
10000.0,5,uniform,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,28.664092540740967
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,49.6008186340332
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,1.0,False,49.73818564414978
10000.0,5,uniform,MOEAD,500.0,1000.0,250.0,30.0,3.0,False,47.98063802719116
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,34.127816915512085
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,1.0,True,33.65959143638611
10000.0,5,uniform,MOEAD,500.0,1000.0,249.0,30.0,5.0,True,34.66084337234497
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,3.0,False,54.00213098526001
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,5.0,False,52.501343965530396
10000.0,5,uniform,NSGAII,500.0,1000.0,173.0,30.0,5.0,False,66.23240947723389
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,7.0,True,62.63157653808594
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,6.0,True,57.18210983276367
10000.0,5,uniform,NSGAII,500.0,1000.0,187.0,30.0,2.0,True,68.91695713996887
10000.0,5,uniform,NSGAIII,100.0,1000.0,47.0,30.0,2.0,False,62.59992980957031
10000.0,5,uniform,NSGAIII,200.0,1000.0,49.0,30.0,2.0,False,48.09474992752075
10000.0,5,uniform,NSGAIII,500.0,1000.0,40.0,30.0,0.0,False,69.74556255340576
10000.0,5,uniform,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,72.4215521812439
10000.0,5,uniform,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,47.102952003479004
10000.0,5,uniform,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,72.90618228912354
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,1.0,False,61.59691309928894
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,1.0,False,83.29704475402832
10000.0,5,uniform,MOEAD,500.0,1000.0,250.0,30.0,4.0,False,72.54894232749939
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,1.0,True,75.423992395401
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,2.0,True,85.67788195610046
10000.0,5,uniform,MOEAD,500.0,1000.0,250.0,30.0,1.0,True,68.14902520179749
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,7.0,False,114.66951274871826
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,7.0,False,94.69329166412354
10000.0,5,uniform,NSGAII,500.0,1000.0,161.0,30.0,8.0,False,111.45892238616943
10000.0,5,uniform,NSGAII,100.0,1000.0,50.0,30.0,8.0,True,118.22252631187439
10000.0,5,uniform,NSGAII,200.0,1000.0,90.0,30.0,5.0,True,117.33587145805359
10000.0,5,uniform,NSGAII,500.0,1000.0,172.0,30.0,5.0,True,129.36476492881775
10000.0,5,uniform,NSGAIII,100.0,1000.0,46.0,30.0,0.0,False,123.95350503921509
10000.0,5,uniform,NSGAIII,200.0,1000.0,45.0,30.0,0.0,False,121.43167161941528
10000.0,5,uniform,NSGAIII,500.0,1000.0,38.0,30.0,0.0,False,114.43819212913513
10000.0,5,uniform,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,111.396311044693
10000.0,5,uniform,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,102.63622260093689
10000.0,5,uniform,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,132.04806995391846
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,136.71355724334717
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,144.31680035591125
10000.0,5,uniform,MOEAD,500.0,1000.0,250.0,30.0,2.0,False,122.38623690605164
10000.0,5,uniform,MOEAD,100.0,1000.0,50.0,30.0,2.0,True,159.58331823349
10000.0,5,uniform,MOEAD,200.0,1000.0,100.0,30.0,5.0,True,133.6595058441162
10000.0,5,uniform,MOEAD,500.0,1000.0,250.0,30.0,1.0,True,132.18209385871887
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,6.0,False,19.585756301879883
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,3.0,False,11.650365352630615
10000.0,5,GA,NSGAII,500.0,1000.0,116.0,30.0,0.0,False,23.189846515655518
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,4.0,True,24.368895769119263
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,3.0,True,22.84900164604187
10000.0,5,GA,NSGAII,500.0,1000.0,130.0,30.0,1.0,True,25.20966672897339
10000.0,5,GA,NSGAIII,100.0,1000.0,49.0,30.0,2.0,False,28.92103672027588
10000.0,5,GA,NSGAIII,200.0,1000.0,51.0,30.0,1.0,False,29.273950576782227
10000.0,5,GA,NSGAIII,500.0,1000.0,32.0,30.0,0.0,False,19.803104162216187
10000.0,5,GA,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,22.609307527542114
10000.0,5,GA,NSGAIII,200.0,1000.0,90.0,30.0,0.0,True,24.848538160324097
10000.0,5,GA,NSGAIII,500.0,1000.0,176.0,30.0,0.0,True,24.99873113632202
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,41.781004190444946
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,43.239545583724976
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,1.0,False,35.707722663879395
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,1.0,True,42.70510292053223
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,54.582547664642334
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,1.0,True,53.62700366973877
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,6.0,False,63.41140365600586
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,2.0,False,59.39381456375122
10000.0,5,GA,NSGAII,500.0,1000.0,123.0,30.0,2.0,False,65.30662155151367
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,3.0,True,64.88268876075745
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,5.0,True,54.92207884788513
10000.0,5,GA,NSGAII,500.0,1000.0,120.0,30.0,1.0,True,57.69666814804077
10000.0,5,GA,NSGAIII,100.0,1000.0,47.0,30.0,3.0,False,53.198063373565674
10000.0,5,GA,NSGAIII,200.0,1000.0,44.0,30.0,0.0,False,49.82504463195801
10000.0,5,GA,NSGAIII,500.0,1000.0,41.0,30.0,0.0,False,39.02926254272461
10000.0,5,GA,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,56.13101243972778
10000.0,5,GA,NSGAIII,200.0,1000.0,90.0,30.0,1.0,True,51.83966374397278
10000.0,5,GA,NSGAIII,500.0,1000.0,147.0,30.0,0.0,True,37.650575399398804
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,1.0,False,63.98794484138489
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,54.01864266395569
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,2.0,False,47.71957969665527
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,70.05420660972595
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,59.412569522857666
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,76.78968024253845
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,3.0,False,149.95755815505981
10000.0,5,GA,NSGAII,200.0,1000.0,90.0,30.0,3.0,False,115.80329394340515
10000.0,5,GA,NSGAII,500.0,1000.0,128.0,30.0,1.0,False,93.18981766700745
10000.0,5,GA,NSGAII,100.0,1000.0,50.0,30.0,3.0,True,165.48524475097656
10000.0,5,GA,NSGAII,200.0,1000.0,88.0,30.0,2.0,True,136.40526843070984
10000.0,5,GA,NSGAII,500.0,1000.0,111.0,30.0,3.0,True,127.62773251533508
10000.0,5,GA,NSGAIII,100.0,1000.0,48.0,30.0,2.0,False,135.24996042251587
10000.0,5,GA,NSGAIII,200.0,1000.0,40.0,30.0,0.0,False,108.07132577896118
10000.0,5,GA,NSGAIII,500.0,1000.0,35.0,30.0,0.0,False,96.72579789161682
10000.0,5,GA,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,130.8246612548828
10000.0,5,GA,NSGAIII,200.0,1000.0,90.0,30.0,1.0,True,104.3340380191803
10000.0,5,GA,NSGAIII,500.0,1000.0,119.0,30.0,0.0,True,103.96203565597534
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,149.55735850334167
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,143.22203063964844
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,1.0,False,116.1870665550232
10000.0,5,GA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,137.47483253479004
10000.0,5,GA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,146.70911622047424
10000.0,5,GA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,137.5363645553589
10000.0,5,SA,NSGAII,100.0,1000.0,49.0,30.0,0.0,False,17.167804479599
10000.0,5,SA,NSGAII,200.0,1000.0,59.0,30.0,1.0,False,16.577691078186035
10000.0,5,SA,NSGAII,500.0,1000.0,55.0,30.0,0.0,False,18.356107473373413
10000.0,5,SA,NSGAII,100.0,1000.0,50.0,30.0,0.0,True,17.934165716171265
10000.0,5,SA,NSGAII,200.0,1000.0,56.0,30.0,0.0,True,19.82646369934082
10000.0,5,SA,NSGAII,500.0,1000.0,51.0,30.0,0.0,True,28.19019365310669
10000.0,5,SA,NSGAIII,100.0,1000.0,34.0,30.0,0.0,False,21.17364811897278
10000.0,5,SA,NSGAIII,200.0,1000.0,36.0,30.0,0.0,False,19.75222659111023
10000.0,5,SA,NSGAIII,500.0,1000.0,31.0,30.0,0.0,False,18.528100967407227
10000.0,5,SA,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,19.432010173797607
10000.0,5,SA,NSGAIII,200.0,1000.0,85.0,30.0,0.0,True,18.541810512542725
10000.0,5,SA,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,16.774900197982788
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,30.57356905937195
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,25.60940670967102
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,34.70910716056824
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,32.577117919921875
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,28.088309049606323
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,27.997848510742188
10000.0,5,SA,NSGAII,100.0,1000.0,44.0,30.0,2.0,False,51.77424645423889
10000.0,5,SA,NSGAII,200.0,1000.0,48.0,30.0,3.0,False,42.28329515457153
10000.0,5,SA,NSGAII,500.0,1000.0,39.0,30.0,1.0,False,47.023308992385864
10000.0,5,SA,NSGAII,100.0,1000.0,47.0,30.0,1.0,True,41.419063329696655
10000.0,5,SA,NSGAII,200.0,1000.0,47.0,30.0,1.0,True,42.01563596725464
10000.0,5,SA,NSGAII,500.0,1000.0,40.0,30.0,1.0,True,49.24231576919556
10000.0,5,SA,NSGAIII,100.0,1000.0,35.0,30.0,2.0,False,43.659435749053955
10000.0,5,SA,NSGAIII,200.0,1000.0,31.0,30.0,0.0,False,56.43171739578247
10000.0,5,SA,NSGAIII,500.0,1000.0,26.0,30.0,2.0,False,57.060816049575806
10000.0,5,SA,NSGAIII,100.0,1000.0,50.0,30.0,0.0,True,33.314334869384766
10000.0,5,SA,NSGAIII,200.0,1000.0,74.0,30.0,0.0,True,23.340303897857666
10000.0,5,SA,NSGAIII,500.0,1000.0,200.0,30.0,0.0,True,26.66187310218811
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,False,39.1272234916687
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,False,49.84828543663025
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,False,55.813143253326416
10000.0,5,SA,MOEAD,100.0,1000.0,50.0,30.0,0.0,True,49.297948122024536
10000.0,5,SA,MOEAD,200.0,1000.0,100.0,30.0,0.0,True,46.42199754714966
10000.0,5,SA,MOEAD,500.0,1000.0,250.0,30.0,0.0,True,45.89596176147461
10000.0,5,SA,NSGAII,100.0,1000.0,45.0,30.0,1.0,False,103.36719489097595
10000.0,5,SA,NSGAII,200.0,1000.0,38.0,30.0,1.0,False,88.34079885482788
10000.0,5,SA,NSGAII,500.0,1000.0,35.0,30.0,0.0,False,71.3738534450531
10000.0,5,SA,NSGAII,100.0,1000.0,44.0,30.0,4.0,True,86.47240376472473
10000.0,5,SA,NSGAII,200.0,1000.0,42.0,30.0,3.0,True,69.77334547042847
10000.0,5,SA,NSGAII,500.0,1000.0,36.0,30.0,0.0,True,66.3768630027771
10000.0,5,SA,NSGAIII,100.0,1000.0,32.0,30.0,2.0,False,90.47131991386414
10000.0,5,SA,NSGAIII,200.0,1000.0,26.0,30.0,0.0,False,84.56618046760559
10000.0,5,SA,NSGAIII,500.0,1000.0,19.0,30.0,0.0,False,90.95709180831909
10000.0,5,SA,NSGAIII,100.0,1000.0,40.0,30.0,0.0,True,100.70775270462036
10000.0,5,SA,NSGAIII,200.0,1000.0,42.0,30.0,0.0,True,77.99721264839172
